filename,conversation_no,act_tag,caller,text,pos
./data/verbmobil,r271c,SUGGEST,A,"any <""ahm> blocks of two hours you can free up for a meeting","any/<""ahm>/blocks/of/two/hours/you/can/free/up/for/a/meeting"
./data/verbmobil,r271c,EXPLAINED_REJECT,B,"<""ah> actually I am leaving for Hawaii tomorrow","<""ah>/actually/I/am/leaving/for/Hawaii/tomorrow"
./data/verbmobil,r271c,EXPLAINED_REJECT,B,and I will not be home for two weeks,and/I/will/not/be/home/for/two/weeks
./data/verbmobil,r271c,EXCLUDE,B,"<""ah> I will not be back 'till the seventeenth and that day I have a seminar all day","<""ah>/I/will/not/be/back/'till/the/seventeenth/and/that/day/I/have/a/seminar/all/day"
./data/verbmobil,r271c,SUGGEST,B,so actually I will not really be free until the eighteenth,so/actually/I/will/not/really/be/free/until/the/eighteenth
./data/verbmobil,r271c,REQUEST_SUGGEST,B,so tell me what your schedule looks like around that week,so/tell/me/what/your/schedule/looks/like/around/that/week
./data/verbmobil,r271c,SUGGEST,A,okay on Tuesday the eighteenth I have from twelve to four free,okay/on/Tuesday/the/eighteenth/I/have/from/twelve/to/four/free
./data/verbmobil,r271c,CLARIFY,A,"that is a four hour block and <""ahm> that would work","that/is/a/four/hour/block/and/<""ahm>/that/would/work"
./data/verbmobil,r271c,SUGGEST,A,the next day I have the whole morning free up until two,the/next/day/I/have/the/whole/morning/free/up/until/two
./data/verbmobil,r271c,SUGGEST,A,and Thursday the c= day is completely open,and/Thursday/the/c=/day/is/completely/open
./data/verbmobil,r271c,SUGGEST,A,so afternoon of the eighteenth morning of the nineteenth or anytime Thursday,so/afternoon/of/the/eighteenth/morning/of/the/nineteenth/or/anytime/Thursday
./data/verbmobil,r271c,EXPLAINED_REJECT,B,okay I got classes both the eighteenth and the nineteenth,okay/I/got/classes/both/the/eighteenth/and/the/nineteenth
./data/verbmobil,r271c,EXCLUDE,B,and then on the twentieth I am in a meeting from nine to eleven,and/then/on/the/twentieth/I/am/in/a/meeting/from/nine/to/eleven
./data/verbmobil,r271c,SUGGEST,B,but after that I am free the whole day,but/after/that/I/am/free/the/whole/day
./data/verbmobil,r271c,SUGGEST,B,and I think we should get together again after lunch,and/I/think/we/should/get/together/again/after/lunch
./data/verbmobil,r271c,REQUEST_COMMENT,B,if that is alright with you,if/that/is/alright/with/you
./data/verbmobil,r271c,ACCEPT,A,alright sounds like a deal,alright/sounds/like/a/deal
./data/verbmobil,r271c,DEVIATE_SCENARIO,A,"but <""ahm> I got <""ah> hepatitis from the food the last time I ate at that coffee shop","but/<""ahm>/I/got/<""ah>/hepatitis/from/the/food/the/last/time/I/ate/at/that/coffee/shop"
./data/verbmobil,r271c,SUGGEST,A,so why do not we meet at at Yum Wok at twelve,so/why/do/not/we/meet/at/at/Yum/Wok/at/twelve
./data/verbmobil,r271c,SUGGEST,A,"we can grab a bite to eat and then <""ah> walk back to the office and <""ah> go over this material for the month of May","we/can/grab/a/bite/to/eat/and/then/<""ah>/walk/back/to/the/office/and/<""ah>/go/over/this/material/for/the/month/of/May"
./data/verbmobil,r271c,ACCEPT,B,alright,alright
./data/verbmobil,r271c,FEEDBACK_POSITIVE,B,sounds good to me,sounds/good/to/me
./data/verbmobil,r271c,ACCEPT,B,"<""ah> then it is a deal and I will meet you there","<""ah>/then/it/is/a/deal/and/I/will/meet/you/there"
./data/verbmobil,r271c,ACCEPT,A,alright,alright
./data/verbmobil,r271c,DELIBERATE,A,well that apart,well/that/apart
./data/verbmobil,r271c,DEVIATE_SCENARIO,A,hey that is pretty exciting,hey/that/is/pretty/exciting
./data/verbmobil,r271c,DEVIATE_SCENARIO,A,you are going to Hawaii this weekend huh two,you/are/going/to/Hawaii/this/weekend/huh/two
./data/verbmobil,r271c,DEVIATE_SCENARIO,A,what did you say two weeks,what/did/you/say/two/weeks
./data/verbmobil,r271c,DEVIATE_SCENARIO,A,you ever been there before,you/ever/been/there/before
./data/verbmobil,r271c,DEVIATE_SCENARIO,B,yeah I have a house right on the beach,yeah/I/have/a/house/right/on/the/beach
./data/verbmobil,r271c,DEVIATE_SCENARIO,B,and I go there every year,and/I/go/there/every/year
./data/verbmobil,r271c,DEVIATE_SCENARIO,B,I like it a lot <hm>,I/like/it/a/lot/<hm>
./data/verbmobil,r271c,DEVIATE_SCENARIO,A,you are milking me,you/are/milking/me
./data/verbmobil,r271c,DEVIATE_SCENARIO,A,how can you afford a house on the beach in Hawaii while you are a full time student,how/can/you/afford/a/house/on/the/beach/in/Hawaii/while/you/are/a/full/time/student
./data/verbmobil,r271c,DEVIATE_SCENARIO,A,"any rate I am <""ah> green with envy","any/rate/I/am/<""ah>/green/with/envy"
./data/verbmobil,r271c,DEVIATE_SCENARIO,A,"and <""ah> which island is it on","and/<""ah>/which/island/is/it/on"
./data/verbmobil,r271c,DEVIATE_SCENARIO,B,"<""ah> it is out on Maui r= right on the black sand beaches","<""ah>/it/is/out/on/Maui/r=/right/on/the/black/sand/beaches"
./data/verbmobil,r271c,DEVIATE_SCENARIO,B,it is very nice,it/is/very/nice
./data/verbmobil,r271c,DEVIATE_SCENARIO,B,"<""ah> <""ah> I will take you there some time if you want to go <hm>","<""ah>/<""ah>/I/will/take/you/there/some/time/if/you/want/to/go/<hm>"
./data/verbmobil,r271c,DEVIATE_SCENARIO,A,okay hey you have a good time,okay/hey/you/have/a/good/time
./data/verbmobil,r271c,DEVIATE_SCENARIO,A,and I will take you up on that offer next year when I have a three day weekend,and/I/will/take/you/up/on/that/offer/next/year/when/I/have/a/three/day/weekend
./data/verbmobil,r272c,GREET,A,hey,hey
./data/verbmobil,r272c,INIT,A,looks like we need to schedule another meeting,looks/like/we/need/to/schedule/another/meeting
./data/verbmobil,r272c,DELIBERATE,A,"<""ahm> let us see","<""ahm>/let/us/see"
./data/verbmobil,r272c,CLARIFY,A,"it is the end of May <""ahm> and tomorrow is a Tuesday","it/is/the/end/of/May/<""ahm>/and/tomorrow/is/a/Tuesday"
./data/verbmobil,r272c,EXCLUDE,A,"I have the day off <""ahm> so I do not think I want to do any work tomorrow","I/have/the/day/off/<""ahm>/so/I/do/not/think/I/want/to/do/any/work/tomorrow"
./data/verbmobil,r272c,EXCLUDE,A,and when I come back I have a seminar all day,and/when/I/come/back/I/have/a/seminar/all/day
./data/verbmobil,r272c,SUGGEST,A,first block of time I have open is Thursday the afternoon after eleven,first/block/of/time/I/have/open/is/Thursday/the/afternoon/after/eleven
./data/verbmobil,r272c,REQUEST_COMMENT,A,how are you,how/are/you
./data/verbmobil,r272c,FEEDBACK,B,'kay,'kay
./data/verbmobil,r272c,EXCLUDE,B,Tuesday is kind of filled for me,Tuesday/is/kind/of/filled/for/me
./data/verbmobil,r272c,EXPLAINED_REJECT,B,and I am going back on vacation from Wednesday to Friday,and/I/am/going/back/on/vacation/from/Wednesday/to/Friday
./data/verbmobil,r272c,SUGGEST,B,"but it looks like next Thur= <""ah> next Monday I have totally open if you want to get together then","but/it/looks/like/next/Thur=/<""ah>/next/Monday/I/have/totally/open/if/you/want/to/get/together/then"
./data/verbmobil,r272c,REQUEST_COMMENT,B,tell me what your schedule is like then,tell/me/what/your/schedule/is/like/then
./data/verbmobil,r272c,INFORM,A,"alright I have got a <""ah> little vacation time coming up myself","alright/I/have/got/a/<""ah>/little/vacation/time/coming/up/myself"
./data/verbmobil,r272c,EXCLUDE,A,"so I will be out of town <""ah> all the way through Wednesday","so/I/will/be/out/of/town/<""ah>/all/the/way/through/Wednesday"
./data/verbmobil,r272c,SUGGEST,A,"the first day I will have <""ahm> time open again will be next Thursday the tenth","the/first/day/I/will/have/<""ahm>/time/open/again/will/be/next/Thursday/the/tenth"
./data/verbmobil,r272c,SUGGEST,A,"I have a conference in the morning from nine to eleven but <""ahm> after eleven is open","I/have/a/conference/in/the/morning/from/nine/to/eleven/but/<""ahm>/after/eleven/is/open"
./data/verbmobil,r272c,REJECT,B,'kay Thursday is my day off,'kay/Thursday/is/my/day/off
./data/verbmobil,r272c,GIVE_REASON,B,and I just want to relax 'cause I do not have to want to have to worry about work,and/I/just/want/to/relax/'cause/I/do/not/have/to/want/to/have/to/worry/about/work
./data/verbmobil,r272c,SUGGEST,B,"<""ah> Friday I have a seminar from nine to twelve and then after that I am free for the rest of the day","<""ah>/Friday/I/have/a/seminar/from/nine/to/twelve/and/then/after/that/I/am/free/for/the/rest/of/the/day"
./data/verbmobil,r272c,REQUEST_COMMENT,B,if that is alright with you,if/that/is/alright/with/you
./data/verbmobil,r272c,SUGGEST,B,and then also next Monday I have off totally the whole day,and/then/also/next/Monday/I/have/off/totally/the/whole/day
./data/verbmobil,r272c,SUGGEST,B,"<""ah> we can do it then","<""ah>/we/can/do/it/then"
./data/verbmobil,r272c,ACCEPT,A,okay that Friday I do not have anything on my calendar,okay/that/Friday/I/do/not/have/anything/on/my/calendar
./data/verbmobil,r272c,ACCEPT,A,and I do have Monday open too,and/I/do/have/Monday/open/too
./data/verbmobil,r272c,EXPLAINED_REJECT,A,"so I think I will reserve Friday to get out of here a little early and <""ahm> stretch my weekend a little bit","so/I/think/I/will/reserve/Friday/to/get/out/of/here/a/little/early/and/<""ahm>/stretch/my/weekend/a/little/bit"
./data/verbmobil,r272c,SUGGEST,A,but I could meet you Monday morning,but/I/could/meet/you/Monday/morning
./data/verbmobil,r272c,SUGGEST,A,how does nine o'clock sound,how/does/nine/o'clock/sound
./data/verbmobil,r272c,ACCEPT,B,okay,okay
./data/verbmobil,r272c,ACCEPT,B,nine o'clock is fine with me,nine/o'clock/is/fine/with/me
./data/verbmobil,r272c,INIT,B,"<""ah> you want to meet at the Yum Wok again","<""ah>/you/want/to/meet/at/the/Yum/Wok/again"
./data/verbmobil,r272c,REJECT,A,no,no
./data/verbmobil,r272c,GIVE_REASON,A,I will still be in coffee mode that early in the morning,I/will/still/be/in/coffee/mode/that/early/in/the/morning
./data/verbmobil,r272c,SUGGEST,A,"<""ahm> if it is convenient for you can you just come up to my office","<""ahm>/if/it/is/convenient/for/you/can/you/just/come/up/to/my/office"
./data/verbmobil,r272c,ACCEPT,B,yeah,yeah
./data/verbmobil,r272c,ACCEPT,B,it is fine if I come to your office,it/is/fine/if/I/come/to/your/office
./data/verbmobil,r272c,INFORM,B,but I am not really sure where it is,but/I/am/not/really/sure/where/it/is
./data/verbmobil,r272c,REQUEST_CLARIFY,B,so you will have to give me just like slight directions to how to get there,so/you/will/have/to/give/me/just/like/slight/directions/to/how/to/get/there
./data/verbmobil,r272c,CLARIFY,A,"well okay you just <""ahm> come in the main lobby entrance","well/okay/you/just/<""ahm>/come/in/the/main/lobby/entrance"
./data/verbmobil,r272c,CLARIFY,A,there is a bank of elevators on your right,there/is/a/bank/of/elevators/on/your/right
./data/verbmobil,r272c,CLARIFY,A,"<""ahm> do not get in the first or second elevator 'cause they only go to the eleventh floor","<""ahm>/do/not/get/in/the/first/or/second/elevator/'cause/they/only/go/to/the/eleventh/floor"
./data/verbmobil,r272c,CLARIFY,A,"<""ahm> any of the elevators after that will take you up to the thirteenth floor where I where my office is","<""ahm>/any/of/the/elevators/after/that/will/take/you/up/to/the/thirteenth/floor/where/I/where/my/office/is"
./data/verbmobil,r272c,CLARIFY,A,"<""ahm> any of the elevators that you get off of you just turn left go to the end of the hallway turn right and it is the first door on your left","<""ahm>/any/of/the/elevators/that/you/get/off/of/you/just/turn/left/go/to/the/end/of/the/hallway/turn/right/and/it/is/the/first/door/on/your/left"
./data/verbmobil,r272c,FEEDBACK_POSITIVE,B,okay,okay
./data/verbmobil,r272c,INFORM,B,that should not be too hard to find,that/should/not/be/too/hard/to/find
./data/verbmobil,r272c,BYE,B,I guess I will meet you there at nine o'clock,I/guess/I/will/meet/you/there/at/nine/o'clock
./data/verbmobil,r273c,INFORM,A,okay looks like we ran over time on this meeting again,okay/looks/like/we/ran/over/time/on/this/meeting/again
./data/verbmobil,r273c,INIT,A,"so <""ahm> looks like we are going to have to schedule another two hour block <""ahm> to go over this business","so/<""ahm>/looks/like/we/are/going/to/have/to/schedule/another/two/hour/block/<""ahm>/to/go/over/this/business"
./data/verbmobil,r273c,DEVIATE_SCENARIO,A,"<""ahm> and I am kind of curious to see what your office is like","<""ahm>/and/I/am/kind/of/curious/to/see/what/your/office/is/like"
./data/verbmobil,r273c,SUGGEST,A,"let us see if we can <""ah> hook up there","let/us/see/if/we/can/<""ah>/hook/up/there"
./data/verbmobil,r273c,SUGGEST,A,"and <""ahm> unless you are free tomorrow","and/<""ahm>/unless/you/are/free/tomorrow"
./data/verbmobil,r273c,FEEDBACK_NEGATIVE,A,"no ne= never mind belay that <""ahm>","no/ne=/never/mind/belay/that/<""ahm>"
./data/verbmobil,r273c,SUGGEST,A,this whole week is bad,this/whole/week/is/bad
./data/verbmobil,r273c,SUGGEST,A,what does your s= what does your schedule look like next week,what/does/your/s=/what/does/your/schedule/look/like/next/week
./data/verbmobil,r273c,EXCLUDE,B,okay I have an out of town business meeting in New York next week until Wednesday,okay/I/have/an/out/of/town/business/meeting/in/New/York/next/week/until/Wednesday
./data/verbmobil,r273c,SUGGEST,B,and then the rest of Thursday and Friday I have a lot of time,and/then/the/rest/of/Thursday/and/Friday/I/have/a/lot/of/time
./data/verbmobil,r273c,SUGGEST,B,on Thursday I get off at twelve from a meeting,on/Thursday/I/get/off/at/twelve/from/a/meeting
./data/verbmobil,r273c,SUGGEST,B,alright we could meet then,alright/we/could/meet/then
./data/verbmobil,r273c,SUGGEST,B,"or on Friday I am f= <""ahm> open the whole day","or/on/Friday/I/am/f=/<""ahm>/open/the/whole/day"
./data/verbmobil,r273c,REQUEST_COMMENT,B,so tell me what your days are like then,so/tell/me/what/your/days/are/like/then
./data/verbmobil,r273c,SUGGEST,A,"okay if for any reason you <""ah> really want to get together by Thursday I could meet you then","okay/if/for/any/reason/you/<""ah>/really/want/to/get/together/by/Thursday/I/could/meet/you/then"
./data/verbmobil,r273c,SUGGEST,A,"I have <""ahm> the morning free","I/have/<""ahm>/the/morning/free"
./data/verbmobil,r273c,SUGGEST,A,"which would give us <""ah> from basically twelve to two where we both have off","which/would/give/us/<""ah>/from/basically/twelve/to/two/where/we/both/have/off"
./data/verbmobil,r273c,SUGGEST,A,I however though would prefer to meet on Friday if it works f= okay for you,I/however/though/would/prefer/to/meet/on/Friday/if/it/works/f=/okay/for/you
./data/verbmobil,r273c,GIVE_REASON,A,"because <""ahm> I have the whole morning until two in the afternoon free","because/<""ahm>/I/have/the/whole/morning/until/two/in/the/afternoon/free"
./data/verbmobil,r273c,REQUEST_COMMENT,A,how does that sound,how/does/that/sound
./data/verbmobil,r273c,ACCEPT,B,okay,okay
./data/verbmobil,r273c,ACCEPT,B,Friday morning is fine with me,Friday/morning/is/fine/with/me
./data/verbmobil,r273c,SUGGEST,B,I say if we meet around ten in my office,I/say/if/we/meet/around/ten/in/my/office
./data/verbmobil,r273c,INFORM,B,I think we can get a lot done then,I/think/we/can/get/a/lot/done/then
./data/verbmobil,r273c,ACCEPT,A,okay,okay
./data/verbmobil,r273c,FEEDBACK_POSITIVE,A,sounds good,sounds/good
./data/verbmobil,r273c,INFORM,A,"but <""ahm> like I said I have not been over to your place before","but/<""ahm>/like/I/said/I/have/not/been/over/to/your/place/before"
./data/verbmobil,r273c,REQUEST_CLARIFY,A,so if you can give me directions I would appreciate it,so/if/you/can/give/me/directions/I/would/appreciate/it
./data/verbmobil,r273c,CLARIFY,B,okay it is down the road from your office,okay/it/is/down/the/road/from/your/office
./data/verbmobil,r273c,CLARIFY,B,and you go in the main lobby,and/you/go/in/the/main/lobby
./data/verbmobil,r273c,CLARIFY,B,and then you take the it is like a gold elevator,and/then/you/take/the/it/is/like/a/gold/elevator
./data/verbmobil,r273c,CLARIFY,B,and you go up to the top floor,and/you/go/up/to/the/top/floor
./data/verbmobil,r273c,CLARIFY,B,and when get off you will just see it is like a big penthouse,and/when/get/off/you/will/just/see/it/is/like/a/big/penthouse
./data/verbmobil,r273c,CLARIFY,B,and my desk is at the back,and/my/desk/is/at/the/back
./data/verbmobil,r273c,CLARIFY,B,and you will see me there,and/you/will/see/me/there
./data/verbmobil,r273c,DEVIATE_SCENARIO,B,and we can eat breakfast or whatever you want,and/we/can/eat/breakfast/or/whatever/you/want
./data/verbmobil,r273c,INFORM,B,and talk about it then,and/talk/about/it/then
./data/verbmobil,r273c,ACCEPT,A,okay,okay
./data/verbmobil,r273c,FEEDBACK_POSITIVE,A,sounds good,sounds/good
./data/verbmobil,r273c,DEVIATE_SCENARIO,A,"hey <""ah> I had some of our designers do a three $D rendering of that building you were <""ah> talking about investing in and <""ah> I will bring it over on disk","hey/<""ah>/I/had/some/of/our/designers/do/a/three/$D/rendering/of/that/building/you/were/<""ah>/talking/about/investing/in/and/<""ah>/I/will/bring/it/over/on/disk"
./data/verbmobil,r273c,DEVIATE_SCENARIO,A,"but <""ahm> y= y= what type of computer do you have","but/<""ahm>/y=/y=/what/type/of/computer/do/you/have"
./data/verbmobil,r273c,DEVIATE_SCENARIO,A,I hope it is not a Mac,I/hope/it/is/not/a/Mac
./data/verbmobil,r273c,DEVIATE_SCENARIO,A,"you will need an $I $B $M otherwise <""ahm> it will have to wait until the next time we are <""ah> over around my office with an $I $B $M system","you/will/need/an/$I/$B/$M/otherwise/<""ahm>/it/will/have/to/wait/until/the/next/time/we/are/<""ah>/over/around/my/office/with/an/$I/$B/$M/system"
./data/verbmobil,r273c,DEVIATE_SCENARIO,B,"I have a Compaq it is <""ah> $I $B $M compatible but that should do f= just fine","I/have/a/Compaq/it/is/<""ah>/$I/$B/$M/compatible/but/that/should/do/f=/just/fine"
./data/verbmobil,r273c,NOT_CLASSIFIABLE,B,"<""ahm> I guess y=","<""ahm>/I/guess/y="
./data/verbmobil,r273c,DEVIATE_SCENARIO,B,yeah but bring the disk over and we will discuss it then,yeah/but/bring/the/disk/over/and/we/will/discuss/it/then
./data/verbmobil,r274c,INIT,A,"well looks like <""ah> we are faced with our monthly scheduling problem","well/looks/like/<""ah>/we/are/faced/with/our/monthly/scheduling/problem"
./data/verbmobil,r274c,CLARIFY,A,"<""ahm> it is the end of July","<""ahm>/it/is/the/end/of/July"
./data/verbmobil,r274c,SUGGEST,A,"and next week is horrible for me <""ahm> unless you can meet me Monday afternoon","and/next/week/is/horrible/for/me/<""ahm>/unless/you/can/meet/me/Monday/afternoon"
./data/verbmobil,r274c,SUGGEST,A,I am free after Monday afternoon,I/am/free/after/Monday/afternoon
./data/verbmobil,r274c,EXCLUDE,A,I am out of town at a conference the whole rest of the week,I/am/out/of/town/at/a/conference/the/whole/rest/of/the/week
./data/verbmobil,r274c,FEEDBACK,B,okay,okay
./data/verbmobil,r274c,EXPLAINED_REJECT,B,I am going back to my house in Hawaii this week,I/am/going/back/to/my/house/in/Hawaii/this/week
./data/verbmobil,r274c,EXCLUDE,B,so I will not be able to get back together until Monday the ninth,so/I/will/not/be/able/to/get/back/together/until/Monday/the/ninth
./data/verbmobil,r274c,SUGGEST,B,I have all day free,I/have/all/day/free
./data/verbmobil,r274c,SUGGEST,B,actually that whole week is pretty good,actually/that/whole/week/is/pretty/good
./data/verbmobil,r274c,INFORM,B,I do not have much to do,I/do/not/have/much/to/do
./data/verbmobil,r274c,REQUEST_COMMENT,B,"<""ah> tell me what your schedule is like the week of the ninth","<""ah>/tell/me/what/your/schedule/is/like/the/week/of/the/ninth"
./data/verbmobil,r274c,DELIBERATE,A,well I will tell you what,well/I/will/tell/you/what
./data/verbmobil,r274c,EXCLUDE,A,I have a class from eight $A $M to one $P $M,I/have/a/class/from/eight/$A/$M/to/one/$P/$M
./data/verbmobil,r274c,DELIBERATE,A,"and <""ah> I have a suggestion","and/<""ah>/I/have/a/suggestion"
./data/verbmobil,r274c,INFORM,A,"all that data we usually review <""ahm> has been put together by my secretary on a real easy to present spreadsheet graphic format","all/that/data/we/usually/review/<""ahm>/has/been/put/together/by/my/secretary/on/a/real/easy/to/present/spreadsheet/graphic/format"
./data/verbmobil,r274c,SUGGEST,A,"and <""ahm> I think we should meet at the links","and/<""ahm>/I/think/we/should/meet/at/the/links"
./data/verbmobil,r274c,DEVIATE_SCENARIO,A,"why do not we go <""ahm> go play eighteen holes","why/do/not/we/go/<""ahm>/go/play/eighteen/holes"
./data/verbmobil,r274c,SUGGEST,A,"and <""ahm> what we will do is <""ah> we will get a golf cart and I will bring the paper work with me and we can go over it between holes","and/<""ahm>/what/we/will/do/is/<""ah>/we/will/get/a/golf/cart/and/I/will/bring/the/paper/work/with/me/and/we/can/go/over/it/between/holes"
./data/verbmobil,r274c,REQUEST_COMMENT,A,how does that sound,how/does/that/sound
./data/verbmobil,r274c,ACCEPT,B,alright,alright
./data/verbmobil,r274c,FEEDBACK_POSITIVE,B,it sounds good to me,it/sounds/good/to/me
./data/verbmobil,r274c,DEVIATE_SCENARIO,B,I have not played golf in a while and might be a little rusty but I will get my clubs out the closet and,I/have/not/played/golf/in/a/while/and/might/be/a/little/rusty/but/I/will/get/my/clubs/out/the/closet/and
./data/verbmobil,r274c,REQUEST_SUGGEST,B,well what time do you want to meet over there,well/what/time/do/you/want/to/meet/over/there
./data/verbmobil,r274c,DELIBERATE,A,well my class gets out at one,well/my/class/gets/out/at/one
./data/verbmobil,r274c,DELIBERATE,A,and I am going to have to go home and get changed,and/I/am/going/to/have/to/go/home/and/get/changed
./data/verbmobil,r274c,DELIBERATE,A,that is a half hour trip each way,that/is/a/half/hour/trip/each/way
./data/verbmobil,r274c,DELIBERATE,A,"and <""ah> I do not want to rush myself","and/<""ah>/I/do/not/want/to/rush/myself"
./data/verbmobil,r274c,SUGGEST,A,"so let us make it <""ahm> two thirty","so/let/us/make/it/<""ahm>/two/thirty"
./data/verbmobil,r274c,REQUEST_COMMENT,A,how does that sound for you,how/does/that/sound/for/you
./data/verbmobil,r274c,ACCEPT,B,okay,okay
./data/verbmobil,r274c,ACCEPT,B,two thirty,two/thirty
./data/verbmobil,r274c,DEVIATE_SCENARIO,B,we should be able to get a good eighteen holes in and still go over our work,we/should/be/able/to/get/a/good/eighteen/holes/in/and/still/go/over/our/work
./data/verbmobil,r274c,DEVIATE_SCENARIO,B,"<""ah> just bring everything bring all the data that you that you have <""ah> brought before","<""ah>/just/bring/everything/bring/all/the/data/that/you/that/you/have/<""ah>/brought/before"
./data/verbmobil,r274c,BYE,B,and I will meet you then,and/I/will/meet/you/then
./data/verbmobil,r274c,SUGGEST,A,"okay <""ahm> let us just meet in front of the club house","okay/<""ahm>/let/us/just/meet/in/front/of/the/club/house"
./data/verbmobil,r274c,ACCEPT,A,"and <""ahm> that sounds like a good plan","and/<""ahm>/that/sounds/like/a/good/plan"
./data/verbmobil,r274c,BYE,A,I will talk to you then,I/will/talk/to/you/then
./data/verbmobil,r274c,BYE,A,you have a good afternoon,you/have/a/good/afternoon
./data/verbmobil,r275c,REFER_TO_SETTING,A,okay I am talking now,okay/I/am/talking/now
./data/verbmobil,r275c,GREET,A,"hey <""ahm>","hey/<""ahm>"
./data/verbmobil,r275c,INFORM,A,meeting is over I got to run,meeting/is/over/I/got/to/run
./data/verbmobil,r275c,INIT,A,but we have to talk about this further,but/we/have/to/talk/about/this/further
./data/verbmobil,r275c,SUGGEST,A,"so sometime in the next couple of weeks can we hook up and <""ah> go over this again","so/sometime/in/the/next/couple/of/weeks/can/we/hook/up/and/<""ah>/go/over/this/again"
./data/verbmobil,r275c,ACCEPT,B,yeah,yeah
./data/verbmobil,r275c,FEEDBACK_POSITIVE,B,it is fine with me if we get back together to talk about this,it/is/fine/with/me/if/we/get/back/together/to/talk/about/this
./data/verbmobil,r275c,SUGGEST,B,I have plenty of time over the next two weeks to talk,I/have/plenty/of/time/over/the/next/two/weeks/to/talk
./data/verbmobil,r275c,REQUEST_SUGGEST,B,"<""ah> what times do you have open","<""ah>/what/times/do/you/have/open"
./data/verbmobil,r275c,REQUEST_SUGGEST,B,like w= w= when do you normally have classes or meetings,like/w=/w=/when/do/you/normally/have/classes/or/meetings
./data/verbmobil,r275c,CLARIFY,A,okay today is the fifth right,okay/today/is/the/fifth/right
./data/verbmobil,r275c,DELIBERATE,A,"and <""ahm> let me take a look at my calendar","and/<""ahm>/let/me/take/a/look/at/my/calendar"
./data/verbmobil,r275c,REQUEST_CLARIFY,A,but it is the fifth right,but/it/is/the/fifth/right
./data/verbmobil,r275c,CLARIFY,B,yeah today is the fifth,yeah/today/is/the/fifth
./data/verbmobil,r275c,CLARIFY,B,I think it is around twelve thirty right now,I/think/it/is/around/twelve/thirty/right/now
./data/verbmobil,r275c,SUGGEST,A,what does the rest of your afternoon look like today,what/does/the/rest/of/your/afternoon/look/like/today
./data/verbmobil,r275c,SUGGEST,B,"<""ah> I am free for the rest of the day","<""ah>/I/am/free/for/the/rest/of/the/day"
./data/verbmobil,r275c,INFORM,B,I had a three hour meeting this morning but now I am done,I/had/a/three/hour/meeting/this/morning/but/now/I/am/done
./data/verbmobil,r275c,INFORM,B,I am just going to go home,I/am/just/going/to/go/home
./data/verbmobil,r275c,SUGGEST,A,well I guess we could hook up for two hours this afternoon,well/I/guess/we/could/hook/up/for/two/hours/this/afternoon
./data/verbmobil,r275c,GIVE_REASON,A,'cause I see down in the notes here it says today is Friday the fifth at noon,'cause/I/see/down/in/the/notes/here/it/says/today/is/Friday/the/fifth/at/noon
./data/verbmobil,r275c,FEEDBACK_NEGATIVE,A,"but I guess we will go and <""ahm> figure out another time we can meet too","but/I/guess/we/will/go/and/<""ahm>/figure/out/another/time/we/can/meet/too"
./data/verbmobil,r275c,EXCLUDE,A,any rate I am out of town Tuesday through Wednesday of next week,any/rate/I/am/out/of/town/Tuesday/through/Wednesday/of/next/week
./data/verbmobil,r275c,SUGGEST,A,on Monday I am free,on/Monday/I/am/free
./data/verbmobil,r275c,DELIBERATE,A,"from <""ah> let us see","from/<""ah>/let/us/see"
./data/verbmobil,r275c,REQUEST_SUGGEST,A,what time what is the earliest you can meet,what/time/what/is/the/earliest/you/can/meet
./data/verbmobil,r275c,SUGGEST,A,I am free from in the morning Monday,I/am/free/from/in/the/morning/Monday
./data/verbmobil,r275c,REQUEST_COMMENT,A,how are you,how/are/you
./data/verbmobil,r275c,FEEDBACK,B,'kay,'kay
./data/verbmobil,r275c,REJECT,B,I can not meet tonight,I/can/not/meet/tonight
./data/verbmobil,r275c,GIVE_REASON,B,'cause I am going out and I have to get ready,'cause/I/am/going/out/and/I/have/to/get/ready
./data/verbmobil,r275c,SUGGEST,B,"so about next week <""ah> Monday","so/about/next/week/<""ah>/Monday"
./data/verbmobil,r275c,SUGGEST,B,I have meetings in the day from ten to eleven,I/have/meetings/in/the/day/from/ten/to/eleven
./data/verbmobil,r275c,NOT_CLASSIFIABLE,B,and then,and/then
./data/verbmobil,r275c,SUGGEST,B,but I am free from eleven to two if you want to get together in in there,but/I/am/free/from/eleven/to/two/if/you/want/to/get/together/in/in/there
./data/verbmobil,r275c,EXCLUDE,B,and then after that I am not free again 'till four o'clock on Monday,and/then/after/that/I/am/not/free/again/'till/four/o'clock/on/Monday
./data/verbmobil,r275c,REQUEST_CLARIFY,A,okay what time does the work day start in this scenario,okay/what/time/does/the/work/day/start/in/this/scenario
./data/verbmobil,r275c,EXCLUDE,A,"'cause <""ahm> I have a meeting that starts at nine $A $M on Monday","'cause/<""ahm>/I/have/a/meeting/that/starts/at/nine/$A/$M/on/Monday"
./data/verbmobil,r275c,SUGGEST,A,so there is seven to nine a possibility,so/there/is/seven/to/nine/a/possibility
./data/verbmobil,r275c,FEEDBACK_NEGATIVE,A,that is probably too early for this scenario,that/is/probably/too/early/for/this/scenario
./data/verbmobil,r275c,EXCLUDE,A,I am out of town Tuesday through Thursday like I said,I/am/out/of/town/Tuesday/through/Thursday/like/I/said
